make,model,sellingprice,price_category
Kia,Sorento,21000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,21100,Affordable
Kia,Optima,15200,Affordable
Kia,Sorento,21000,Affordable
Kia,Soul,13900,Affordable
Kia,Sorento,19300,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,20500,Affordable
Kia,Forte,13100,Affordable
Kia,Sedona,21100,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20500,Affordable
Kia,Optima,15100,Affordable
Kia,Sorento,19800,Affordable
Kia,Sorento,19200,Affordable
Kia,Optima,16000,Affordable
Kia,Sorento,20700,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,19100,Affordable
Kia,Sorento,19700,Affordable
Kia,Optima,21600,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,21100,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,19700,Affordable
Kia,Sedona,21100,Affordable
Kia,Forte,12500,Affordable
Kia,Optima,16000,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,21600,Affordable
Kia,Forte,13100,Affordable
Kia,Optima,18250,Affordable
Kia,Sorento,20900,Affordable
Kia,Sorento,19500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20300,Affordable
Kia,Soul,14500,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21600,Affordable
Kia,Soul,14100,Affordable
Kia,Sorento,19500,Affordable
Kia,Forte,14300,Affordable
Kia,Sorento,19300,Affordable
Kia,Forte,13000,Affordable
Kia,Sorento,20600,Affordable
Kia,Sorento,21300,Affordable
Kia,Sorento,19400,Affordable
Kia,Forte,11400,Affordable
Kia,Soul,14100,Affordable
Kia,Cadenza,21100,Affordable
Kia,Optima,17700,Affordable
Kia,Sorento,21700,Affordable
Kia,Sorento,19500,Affordable
Kia,Sedona,19600,Affordable
Kia,Sorento,17200,Affordable
Kia,Sorento,19200,Affordable
Kia,Cadenza,20200,Affordable
Kia,Sorento,17200,Affordable
Kia,Sorento,17000,Affordable
Kia,Sorento,17700,Affordable
Kia,Sedona,20000,Affordable
Kia,Sedona,20000,Affordable
Kia,K900,35200,Affordable
Kia,Sorento,16500,Affordable
Kia,Sedona,20800,Affordable
Kia,Sorento,17600,Affordable
Kia,Optima,15600,Affordable
Kia,Sedona,14400,Affordable
Kia,Sorento,17200,Affordable
Kia,Optima,15200,Affordable
Kia,Sedona,19900,Affordable
Kia,Sorento,20600,Affordable
Kia,Soul,14200,Affordable
Kia,Soul,13900,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,21500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20100,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,19600,Affordable
Kia,Sorento,20500,Affordable
Kia,Sorento,20400,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20300,Affordable
Kia,Soul,13800,Affordable
Kia,Sorento,20800,Affordable
Kia,Sorento,20000,Affordable
Kia,Sorento,21000,Affordable
Kia,Sorento,19400,Affordable
Kia,Optima,14900,Affordable
"Land Rover","Range Rover Sport",85500,Expensive
"Land Rover","Range Rover Evoque",41500,Average
"Land Rover","Range Rover Evoque",40000,Average
"Land Rover","Range Rover Sport",60500,Average
"Land Rover","Range Rover Evoque",42500,Average
"Land Rover","Range Rover Evoque",44000,Average
Lexus,"GX 460",47600,Average
Lexus,"IS 250",33200,Affordable
Lexus,"GX 460",45400,Average
Lexus,"IS 250",32500,Affordable
Lexus,"RC 350",45000,Average
Lexus,"RC 350",46750,Average
Lexus,"RX 350",45600,Average
Lexus,"IS 250",32800,Affordable
Lexus,"IS 250",32600,Affordable
Lexus,"RX 350",36800,Affordable
Lexus,"RC 350",47000,Average
Lexus,"IS 250",31600,Affordable
Lexus,"RX 350",42250,Average
Lexus,"RX 350",40800,Average
Lexus,"IS 250",34600,Affordable
Lexus,"RX 350",40000,Average
Lexus,"RC F",63500,Average
Lexus,"RX 350",45200,Average
Lexus,"IS 250",33800,Affordable
Lexus,"RC 350",45000,Average
Lexus,"RX 350",38000,Affordable
Lexus,"RC F",66500,Average
Lexus,"RX 350",41600,Average
Lexus,"GX 460",51800,Average
Lexus,"RX 350",39100,Affordable
Lexus,"RC 350",45000,Average
Lexus,"RX 350",36000,Affordable
Lexus,"RX 350",41600,Average
Lexus,"IS 350",39000,Affordable
Lexus,"RC F",65500,Average
Lexus,"GS 350",37800,Affordable
Lexus,"IS 250",34600,Affordable
Lexus,"GX 460",50400,Average
Lexus,"CT 200h",26500,Affordable
Lexus,"RX 350",37600,Affordable
Lexus,"RC F",66500,Average
Lexus,"RC F",59800,Average
Lexus,"RX 350",37000,Affordable
Lexus,"GX 460",50900,Average
Lexus,"ES 350",32600,Affordable
Lexus,"RX 350",38000,Affordable
Lexus,"RX 350",44800,Average
Lexus,"ES 350",33000,Affordable
Lexus,"RX 350",38000,Affordable
Lexus,"RC 350",47100,Average
Lexus,"RX 350",36200,Affordable
Lexus,"IS 250",29600,Affordable
Lexus,"RX 350",41800,Average
Lexus,"GS 350",41700,Average
Lexus,"IS 250",33200,Affordable
Lexus,"ES 350",35200,Affordable
Lexus,"CT 200h",23400,Affordable
Lexus,"ES 350",32800,Affordable
Lexus,"GX 460",51200,Average
Lexus,"CT 200h",24600,Affordable
Lexus,"RX 350",37200,Affordable
Lexus,"RX 350",38800,Affordable
Lexus,"IS 250",30600,Affordable
Lexus,"RX 350",42000,Average
Lexus,"RX 350",39000,Affordable
Lexus,"RX 350",44400,Average
Lexus,"IS 250",32500,Affordable
Lexus,"RX 350",42600,Average
Lexus,"RX 350",38400,Affordable
Lexus,"RX 350",42500,Average
Lexus,"RX 350",42100,Average
Lexus,"RX 350",38600,Affordable
Lexus,"IS 250",29800,Affordable
Lexus,"IS 250",33500,Affordable
Lexus,"LX 570",81000,Expensive
Lexus,"RX 350",41800,Average
Lexus,"IS 250",32500,Affordable
Lexus,"IS 250",30400,Affordable
Lexus,"IS 250",30300,Affordable
Lexus,"RX 350",44400,Average
Lexus,"RX 350",41400,Average
Lexus,"RX 350",34400,Affordable
Lexus,"RX 350",45100,Average
Lexus,"RX 350",42900,Average
Lexus,"RX 350",41500,Average
Lexus,"ES 350",32200,Affordable
Lexus,"RX 350",38250,Affordable
Lexus,"IS 250",30700,Affordable
Lincoln,MKC,33000,Affordable
Lincoln,MKC,32800,Affordable
Lincoln,MKC,34200,Affordable
Lincoln,MKC,34100,Affordable
Lincoln,MKC,30000,Affordable
Lincoln,MKC,37000,Affordable
Lincoln,MKC,34200,Affordable
Lincoln,MKC,36600,Affordable
Lincoln,MKZ,26700,Affordable
Lincoln,MKC,37000,Affordable
Lincoln,MKC,31000,Affordable
Lincoln,MKC,35200,Affordable
Lincoln,MKZ,32700,Affordable
Lincoln,MKZ,57400,Average
Lincoln,MKC,32600,Affordable
Lincoln,MKC,32900,Affordable
Lincoln,MKC,28200,Affordable
Lincoln,MKC,34750,Affordable
Lincoln,MKZ,27900,Affordable
Lincoln,MKC,32000,Affordable
Lincoln,MKC,34000,Affordable
Lincoln,MKZ,36100,Affordable
Lincoln,MKC,32000,Affordable
Lincoln,MKC,28100,Affordable
Lincoln,MKX,30500,Affordable
Lincoln,MKX,28800,Affordable
Mazda,CX-5,18500,Affordable
Mazda,CX-5,17300,Affordable
Mazda,CX-5,17900,Affordable
Mazda,CX-5,17400,Affordable
Mazda,CX-5,19500,Affordable
Mazda,Mazda6,19200,Affordable
Mazda,Mazda6,19500,Affordable
Mazda,Mazda6,15000,Affordable
Mazda,Mazda6,15500,Affordable
Mazda,CX-5,20800,Affordable
Mazda,CX-5,19300,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,17700,Affordable
Mazda,Mazda6,15300,Affordable
Mazda,CX-5,20250,Affordable
Mazda,"MX-5 Miata",24000,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,16600,Affordable
Mazda,Mazda6,15300,Affordable
Mazda,Mazda6,13800,Affordable
Mazda,CX-5,19200,Affordable
Mazda,Mazda3,17100,Affordable
Mazda,Mazda6,18300,Affordable
Mazda,Mazda6,16700,Affordable
Mazda,Mazda6,15300,Affordable
Mazda,CX-5,19800,Affordable
Mazda,CX-5,17400,Affordable
Mazda,Mazda6,15000,Affordable
Mazda,CX-5,19100,Affordable
Mazda,CX-5,19500,Affordable
Mazda,Mazda6,20100,Affordable
Mazda,CX-5,18400,Affordable
Mazda,3,17250,Affordable
Mazda,Mazda6,15100,Affordable
Mazda,Mazda6,15400,Affordable
Mazda,Mazda6,16200,Affordable
Mazda,CX-5,17900,Affordable
Mazda,Mazda6,16000,Affordable
Mazda,CX-5,17600,Affordable
Mazda,CX-5,17200,Affordable
Mazda,CX-5,19100,Affordable
Mazda,CX-5,17600,Affordable
Mazda,CX-5,17250,Affordable
Mazda,CX-9,29500,Affordable
Mazda,Mazda6,16100,Affordable
Mazda,CX-9,29500,Affordable
Mazda,CX-5,17100,Affordable
Mazda,CX-9,29500,Affordable
Mazda,CX-5,26600,Affordable
Mazda,Mazda3,18000,Affordable
Mazda,CX-5,17600,Affordable
Mazda,Mazda6,15600,Affordable
Mazda,Mazda6,20750,Affordable
Mazda,Mazda6,15900,Affordable
Mazda,CX-5,17200,Affordable
Mazda,Mazda6,15300,Affordable
Mazda,CX-5,17300,Affordable
Mazda,Mazda6,15700,Affordable
Mazda,Mazda6,16600,Affordable
Mazda,Mazda6,15700,Affordable
Mazda,CX-5,19800,Affordable
Mazda,CX-5,25250,Affordable
Mazda,Mazda6,17900,Affordable
Mazda,CX-5,18300,Affordable
Mazda,CX-5,18800,Affordable
Mazda,Mazda6,20250,Affordable
Mazda,CX-5,21000,Affordable
Mazda,CX-5,24250,Affordable
Mazda,CX-5,26000,Affordable
Mazda,Mazda6,17600,Affordable
Mazda,CX-5,19700,Affordable
Mazda,CX-5,18600,Affordable
Mazda,CX-5,21500,Affordable
Mazda,Mazda6,14800,Affordable
Mazda,CX-5,20250,Affordable
Mazda,CX-5,22500,Affordable
Mazda,CX-5,20300,Affordable
Mazda,CX-5,18700,Affordable
Mazda,Mazda6,18000,Affordable
Mazda,CX-5,20200,Affordable
Mazda,CX-5,17400,Affordable
Mazda,Mazda6,18750,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,19000,Affordable
Mazda,CX-5,18300,Affordable
Mazda,CX-5,18300,Affordable
Mazda,Mazda6,18500,Affordable
Mazda,CX-5,18000,Affordable
Mazda,CX-5,17700,Affordable
Mazda,Mazda6,19750,Affordable
Mazda,Mazda6,20750,Affordable
Mazda,CX-5,19400,Affordable
Mazda,Mazda6,18000,Affordable
Mazda,CX-5,17600,Affordable
Mazda,CX-5,21750,Affordable
Mazda,CX-5,24000,Affordable
Mazda,CX-5,20400,Affordable
Mazda,CX-5,17000,Affordable
Mazda,CX-5,18200,Affordable
Mazda,CX-5,17700,Affordable
Mazda,CX-5,19400,Affordable
Mazda,Mazda6,15300,Affordable
Mazda,Mazda6,15500,Affordable
Mazda,Mazda3,14000,Affordable
Mazda,Mazda6,17100,Affordable
Mazda,Mazda6,15400,Affordable
Mazda,Mazda6,15200,Affordable
Mazda,Mazda6,18000,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,19800,Affordable
Mazda,CX-5,19300,Affordable
Mazda,CX-5,18600,Affordable
Mazda,CX-5,21250,Affordable
Mazda,CX-5,19400,Affordable
Mazda,CX-5,21000,Affordable
Mazda,CX-5,20500,Affordable
Mazda,Mazda6,19000,Affordable
Mazda,CX-5,18900,Affordable
Mazda,CX-5,6700,Affordable
Mazda,CX-5,19000,Affordable
Mazda,CX-5,18700,Affordable
Mazda,CX-5,19000,Affordable
Mazda,Mazda6,17600,Affordable
Mazda,CX-5,18000,Affordable
Mazda,CX-5,16000,Affordable
Mazda,CX-5,20600,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,19500,Affordable
Mazda,CX-5,18100,Affordable
Mazda,CX-5,19600,Affordable
Mazda,CX-5,25900,Affordable
Mazda,CX-5,21200,Affordable
Mazda,CX-5,18400,Affordable
Mazda,CX-5,24000,Affordable
Mazda,CX-5,20900,Affordable
Mazda,CX-5,18700,Affordable
Mazda,CX-5,19000,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,19500,Affordable
Mazda,CX-5,18700,Affordable
Mazda,CX-5,17400,Affordable
Mazda,CX-5,19500,Affordable
Mazda,CX-5,15300,Affordable
Mazda,CX-5,19400,Affordable
Mazda,CX-5,20600,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,20800,Affordable
Mazda,CX-5,19900,Affordable
Mazda,Mazda6,17400,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,11600,Affordable
Mazda,CX-5,19600,Affordable
Mazda,CX-5,11400,Affordable
Mazda,CX-5,18000,Affordable
Mazda,CX-5,19000,Affordable
Mazda,Mazda6,17800,Affordable
Mazda,CX-5,19100,Affordable
Mazda,CX-5,19000,Affordable
Mazda,CX-5,24000,Affordable
Mazda,CX-5,23500,Affordable
Mazda,CX-5,20100,Affordable
Mazda,CX-5,20800,Affordable
Mazda,CX-5,19000,Affordable
Mazda,Mazda3,17700,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,20600,Affordable
Mazda,CX-5,19700,Affordable
Mazda,CX-5,17000,Affordable
Mazda,Mazda6,22500,Affordable
Mazda,CX-5,20200,Affordable
Mazda,CX-5,19100,Affordable
Mazda,Mazda6,17800,Affordable
Mazda,CX-5,15000,Affordable
Mazda,CX-5,18200,Affordable
Mazda,CX-5,20100,Affordable
Mazda,CX-5,20900,Affordable
Mazda,CX-5,21100,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,19600,Affordable
Mazda,CX-5,18700,Affordable
Mazda,CX-5,17800,Affordable
Mazda,CX-5,18100,Affordable
Mazda,CX-5,17400,Affordable
Mazda,CX-5,16900,Affordable
Mazda,Mazda6,14800,Affordable
Mazda,Mazda6,18400,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,15000,Affordable
Mazda,CX-5,19100,Affordable
Mazda,CX-5,20700,Affordable
Mazda,CX-5,20750,Affordable
Mazda,CX-5,19000,Affordable
Mazda,CX-5,20400,Affordable
Mazda,CX-5,18800,Affordable
Mazda,Mazda6,17900,Affordable
Mazda,Mazda6,8000,Affordable
Mazda,Mazda6,12100,Affordable
Mazda,Mazda6,14400,Affordable
Mazda,CX-5,17500,Affordable
Mazda,CX-5,16600,Affordable
Mazda,CX-5,21000,Affordable
Mazda,Mazda6,15400,Affordable
Mazda,Mazda6,15600,Affordable
Mazda,CX-5,17700,Affordable
Mazda,CX-5,17500,Affordable
Mazda,Mazda6,15500,Affordable
Mazda,CX-5,17100,Affordable
Mazda,CX-5,17600,Affordable
Mazda,CX-5,18500,Affordable
Mazda,CX-5,20100,Affordable
Mazda,CX-5,18500,Affordable
Mazda,CX-5,20000,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,19000,Affordable
Mazda,Mazda6,18200,Affordable
Mazda,Mazda6,17900,Affordable
Mazda,Mazda6,19400,Affordable
Mazda,CX-5,17300,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,19300,Affordable
Mazda,CX-5,19300,Affordable
Mazda,CX-5,25000,Affordable
Mazda,CX-5,19500,Affordable
Mazda,Mazda6,13900,Affordable
Mazda,CX-5,20100,Affordable
Mazda,CX-5,19600,Affordable
Mazda,CX-5,17000,Affordable
Mazda,CX-5,19400,Affordable
Mazda,CX-5,18000,Affordable
Mazda,Mazda6,15300,Affordable
Mazda,CX-5,18100,Affordable
Mazda,CX-5,13200,Affordable
Mazda,CX-5,20000,Affordable
Mazda,CX-5,20300,Affordable
Mazda,CX-5,19600,Affordable
Mazda,CX-5,20400,Affordable
Mazda,CX-5,18700,Affordable
Mazda,CX-5,19900,Affordable
Mazda,Mazda6,16800,Affordable
Mazda,CX-5,20300,Affordable
Mazda,CX-5,16800,Affordable
Mazda,CX-5,20000,Affordable
Mazda,CX-5,18400,Affordable
Mazda,CX-5,18900,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,17400,Affordable
Mazda,Mazda6,14100,Affordable
Mazda,CX-5,19800,Affordable
Mazda,CX-5,20200,Affordable
Mazda,CX-5,18500,Affordable
Mazda,CX-5,18100,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,20800,Affordable
Mazda,CX-5,19100,Affordable
Mazda,CX-5,20800,Affordable
Mazda,CX-5,18300,Affordable
Mazda,CX-5,19200,Affordable
Mazda,Mazda6,17800,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,19200,Affordable
Mazda,Mazda6,19500,Affordable
Mazda,Mazda6,15500,Affordable
Mazda,CX-5,19800,Affordable
Mazda,CX-5,20400,Affordable
Mazda,Mazda6,17600,Affordable
Mazda,CX-5,17700,Affordable
Mazda,CX-5,18000,Affordable
Mazda,CX-5,20800,Affordable
Mazda,Mazda6,16900,Affordable
Mazda,CX-5,20000,Affordable
Mazda,CX-5,19200,Affordable
Mazda,CX-5,17100,Affordable
Mazda,Mazda6,15200,Affordable
Mazda,Mazda6,15400,Affordable
Mazda,Mazda6,15600,Affordable
Mazda,CX-5,16300,Affordable
Mazda,Mazda6,17900,Affordable
Mazda,CX-5,19500,Affordable
Mazda,Mazda6,18200,Affordable
Mazda,CX-5,18800,Affordable
Mazda,Mazda6,16000,Affordable
Mazda,CX-5,20000,Affordable
Mazda,Mazda6,17300,Affordable
Mazda,CX-5,17600,Affordable
Mazda,CX-5,20200,Affordable
Mazda,CX-5,16300,Affordable
Mazda,Mazda6,17700,Affordable
Mazda,CX-5,17800,Affordable
Mazda,CX-5,18900,Affordable
Mazda,CX-5,19200,Affordable
Mazda,Mazda6,16500,Affordable
Mazda,CX-5,19700,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,19400,Affordable
Mazda,CX-5,14200,Affordable
Mazda,CX-5,20900,Affordable
Mazda,CX-5,19900,Affordable
Mazda,CX-5,18300,Affordable
Mazda,Mazda6,18200,Affordable
Mazda,Mazda6,16200,Affordable
Mazda,CX-5,21400,Affordable
Mazda,CX-5,21600,Affordable
Mazda,CX-5,27500,Affordable
Mazda,Mazda6,15200,Affordable
Mazda,Mazda6,16000,Affordable
Mazda,CX-5,21250,Affordable
Mazda,CX-5,18800,Affordable
Mazda,CX-5,19300,Affordable
Mazda,CX-5,18500,Affordable
Mazda,Mazda6,16600,Affordable
Mazda,Mazda6,16700,Affordable
Mazda,Mazda6,16700,Affordable
Mazda,CX-5,17700,Affordable
Mazda,CX-5,17900,Affordable
Mazda,CX-5,17600,Affordable
Mazda,CX-5,21000,Affordable
Mazda,Mazda6,20700,Affordable
Mazda,CX-5,18900,Affordable
Mazda,CX-5,25800,Affordable
Mazda,CX-5,21000,Affordable
Mazda,CX-5,20500,Affordable
Mazda,CX-5,18700,Affordable
Mazda,CX-5,18800,Affordable
Mazda,Mazda6,16500,Affordable
Mazda,CX-5,19200,Affordable
Mazda,Mazda6,15500,Affordable
Mazda,CX-5,19500,Affordable
Mazda,CX-5,19000,Affordable
Mazda,Mazda6,14900,Affordable
Mazda,CX-5,17900,Affordable
Mercedes-Benz,C-Class,30000,Affordable
Mercedes-Benz,C-Class,36800,Affordable
Mercedes-Benz,M-Class,43000,Average
Mercedes-Benz,S-Class,94750,Expensive
Mercedes-Benz,C-Class,31000,Affordable
Mercedes-Benz,S-Class,79500,Average
Mercedes-Benz,S-Class,96250,Expensive
Mercedes-Benz,GL-Class,61100,Average
Mercedes-Benz,M-Class,43000,Average
Mercedes-Benz,C-Class,38400,Affordable
Mercedes-Benz,GL-Class,76500,Average
Mercedes-Benz,C-Class,32250,Affordable
Mercedes-Benz,GLK-Class,35250,Affordable
Mercedes-Benz,C-Class,25500,Affordable
Mercedes-Benz,C-Class,32250,Affordable
Mercedes-Benz,M-Class,42800,Average
Mercedes-Benz,C-Class,36250,Affordable
Mercedes-Benz,C-Class,33000,Affordable
Mercedes-Benz,GL-Class,57000,Average
Mercedes-Benz,C-Class,34000,Affordable
Mercedes-Benz,S-Class,94500,Expensive
Mercedes-Benz,GL-Class,62500,Average
Mercedes-Benz,GL-Class,75500,Average
Mercedes-Benz,S-Class,173000,Expensive
Mercedes-Benz,C-Class,38000,Affordable
Mercedes-Benz,GL-Class,73500,Average
Mercedes-Benz,GL-Class,60250,Average
Mercedes-Benz,C-Class,34200,Affordable
Mercedes-Benz,GL-Class,62000,Average
Mercedes-Benz,M-Class,43200,Average
Mercedes-Benz,C-Class,35750,Affordable
Mercedes-Benz,S-Class,81700,Expensive
Mercedes-Benz,GL-Class,56250,Average
Mercedes-Benz,GLK-Class,37500,Affordable
Mercedes-Benz,GL-Class,56250,Average
Mercedes-Benz,C-Class,33000,Affordable
Mercedes-Benz,GLK-Class,33000,Affordable
Mercedes-Benz,GL-Class,75900,Average
Mercedes-Benz,S-Class,86500,Expensive
Mercedes-Benz,C-Class,39000,Affordable
Mercedes-Benz,S-Class,124500,Expensive
Mercedes-Benz,GL-Class,59500,Average
Mercedes-Benz,C-Class,32800,Affordable
Mercedes-Benz,M-Class,43000,Average
Mercedes-Benz,C-Class,24750,Affordable
Mercedes-Benz,C-Class,43500,Average
Mercedes-Benz,C-Class,36250,Affordable
Mercedes-Benz,GL-Class,59500,Average
Mercedes-Benz,S-Class,107000,Expensive
Mercedes-Benz,C-Class,39000,Affordable
Mercedes-Benz,S-Class,92500,Expensive
Mercedes-Benz,GL-Class,56250,Average
Mercedes-Benz,M-Class,44500,Average
Mercedes-Benz,GL-Class,60500,Average
Mercedes-Benz,C-Class,28000,Affordable
Mercedes-Benz,GLK-Class,37000,Affordable
Mercedes-Benz,GL-Class,58500,Average
Mercedes-Benz,C-Class,35500,Affordable
Mercedes-Benz,GL-Class,66500,Average
Mercedes-Benz,S-Class,89000,Expensive
Mercedes-Benz,C-Class,33200,Affordable
Mercedes-Benz,C-Class,29750,Affordable
Mercedes-Benz,C-Class,32800,Affordable
Mercedes-Benz,C-Class,39000,Affordable
Mercedes-Benz,M-Class,45000,Average
Mercedes-Benz,GL-Class,66000,Average
Mercedes-Benz,C-Class,29000,Affordable
Mercedes-Benz,C-Class,30000,Affordable
Mercedes-Benz,M-Class,49000,Average
Mercedes-Benz,GLK-Class,39500,Affordable
Mercedes-Benz,C-Class,35200,Affordable
Mercedes-Benz,C-Class,38750,Affordable
Mercedes-Benz,C-Class,30000,Affordable
Mercedes-Benz,M-Class,38000,Affordable
Mercedes-Benz,GL-Class,60500,Average
Mercedes-Benz,GLK-Class,35250,Affordable
Mercedes-Benz,GLK-Class,33000,Affordable
Mercedes-Benz,C-Class,22500,Affordable
Mercedes-Benz,S-Class,92000,Expensive
Mercedes-Benz,GLK-Class,39500,Affordable
Mercedes-Benz,C-Class,29000,Affordable
Mercedes-Benz,C-Class,32800,Affordable
Mercedes-Benz,G-Class,138500,Expensive
Mercedes-Benz,G-Class,141000,Expensive
Mercedes-Benz,GL-Class,58000,Average
Mercedes-Benz,GLA-Class,32000,Affordable
Mercedes-Benz,C-Class,35000,Affordable
Mercedes-Benz,S-Class,108000,Expensive
Mercedes-Benz,S-Class,125000,Expensive
Mercedes-Benz,M-Class,47000,Average
Mercedes-Benz,GLA-Class,32000,Affordable
Mercedes-Benz,C-Class,28500,Affordable
Mercedes-Benz,GLK-Class,22000,Affordable
Mercedes-Benz,M-Class,43000,Average
Mercedes-Benz,GLK-Class,34800,Affordable
Mercedes-Benz,C-Class,29000,Affordable
Mercedes-Benz,GLK-Class,36250,Affordable
Mercedes-Benz,C-Class,29750,Affordable
Mercedes-Benz,C-Class,37250,Affordable
Mercedes-Benz,C-Class,33400,Affordable
Mercedes-Benz,S-Class,80000,Average
Mercedes-Benz,GL-Class,67200,Average
Mercedes-Benz,M-Class,49500,Average
MINI,Cooper,25800,Affordable
MINI,Cooper,27250,Affordable
MINI,"Cooper Countryman",28250,Affordable
MINI,"Cooper Paceman",18750,Affordable
MINI,"Cooper Countryman",29000,Affordable
MINI,"Cooper Countryman",21250,Affordable
MINI,"Cooper Paceman",27250,Affordable
MINI,"Cooper Paceman",22250,Affordable
MINI,Cooper,24750,Affordable
MINI,"Cooper Countryman",20000,Affordable
MINI,"Cooper Countryman",31500,Affordable
MINI,"Cooper Paceman",24500,Affordable
MINI,"Cooper Countryman",26250,Affordable
MINI,Cooper,24750,Affordable
MINI,"Cooper Countryman",26000,Affordable
MINI,"Cooper Countryman",19800,Affordable
MINI,"Cooper Countryman",28250,Affordable
MINI,"Cooper Countryman",27000,Affordable
MINI,"Cooper Paceman",20000,Affordable
MINI,"Cooper Countryman",21250,Affordable
MINI,"Cooper Paceman",25250,Affordable
MINI,"Cooper Countryman",23250,Affordable
MINI,"Cooper Paceman",20500,Affordable
MINI,"Cooper Paceman",17750,Affordable
MINI,"Cooper Countryman",21000,Affordable
MINI,"Cooper Countryman",30000,Affordable
MINI,"Cooper Countryman",30000,Affordable
MINI,"Cooper Roadster",25750,Affordable
MINI,"Cooper Countryman",23000,Affordable
MINI,"Cooper Paceman",21750,Affordable
MINI,Cooper,23000,Affordable
MINI,"Cooper Countryman",28750,Affordable
MINI,"Cooper Paceman",23500,Affordable
MINI,"Cooper Countryman",19800,Affordable
MINI,"Cooper Countryman",19700,Affordable
MINI,"Cooper Paceman",26000,Affordable
MINI,"Cooper Countryman",20000,Affordable
MINI,"Cooper Countryman",20000,Affordable
MINI,"Cooper Countryman",19500,Affordable
MINI,"Cooper Countryman",20200,Affordable
MINI,Cooper,19900,Affordable
MINI,"Cooper Countryman",19500,Affordable
MINI,"Cooper Countryman",19700,Affordable
MINI,"Cooper Countryman",20200,Affordable
MINI,"Cooper Countryman",20000,Affordable
MINI,"Cooper Countryman",23200,Affordable
Mitsubishi,Outlander,17300,Affordable
Mitsubishi,Mirage,7000,Affordable
Mitsubishi,Mirage,8800,Affordable
Mitsubishi,Mirage,2250,Affordable
Mitsubishi,Mirage,7000,Affordable
Mitsubishi,Mirage,9000,Affordable
Mitsubishi,Outlander,24800,Affordable
Mitsubishi,Outlander,25750,Affordable
Mitsubishi,"Outlander Sport",19000,Affordable
Mitsubishi,Outlander,24500,Affordable
Mitsubishi,"Outlander Sport",20600,Affordable
Mitsubishi,Outlander,25400,Affordable
Mitsubishi,Mirage,8900,Affordable
Mitsubishi,Outlander,25000,Affordable
Mitsubishi,Lancer,11900,Affordable
Mitsubishi,Outlander,24800,Affordable
Mitsubishi,Mirage,9900,Affordable
Mitsubishi,Outlander,20500,Affordable
Mitsubishi,Mirage,9400,Affordable
Mitsubishi,Mirage,4700,Affordable
Mitsubishi,Mirage,4700,Affordable
Mitsubishi,Outlander,25700,Affordable
Mitsubishi,Outlander,25500,Affordable
Mitsubishi,"Outlander Sport",13900,Affordable
Mitsubishi,Mirage,6000,Affordable
Mitsubishi,Outlander,20000,Affordable
Mitsubishi,Outlander,21000,Affordable
